"Subnet","OverlappingSubnet","SubnetSite","OverlappingSite","SiteCollision","DCInSite"
"32.0.0.0","55.7.96.0","ISD","US-S00061","True","True"
"32.0.0.0","55.95.64.0","ISD","US-S00442","True","True"
"32.0.0.0","55.15.72.0","ISD","US-S00451","True","True"
"32.0.0.0","55.86.16.0","ISD","US-S00109","True","True"
"32.0.0.0","55.19.128.0","ISD","US-S00132","True","True"
"32.0.0.0","55.24.80.0","ISD","US-S00117","True","True"
"32.0.0.0","55.24.152.0","ISD","US-S00207","True","True"
"32.0.0.0","55.150.56.0","ISD","US-S00113","True","True"
"32.0.0.0","55.147.136.0","ISD","US-S00403","True","True"
"32.0.0.0","55.36.56.0","ISD","US-S00478","True","True"
"32.0.0.0","55.6.80.0","ISD","US-S00046","True","True"
"32.0.0.0","55.122.48.0","ISD","US-S00087","True","True"
"32.0.0.0","55.11.48.0","ISD","US-S00029","True","True"
"32.0.0.0","55.28.192.0","ISD","US-S00487","True","True"
"32.0.0.0","55.121.120.0","ISD","US-S00047","True","True"
"32.0.0.0","55.79.40.0","ISD","US-S00081","True","True"
"32.0.0.0","55.7.112.0","ISD","US-S00091","True","True"
"32.0.0.0","55.92.136.0","ISD","US-S00141","True","True"
"32.0.0.0","55.18.32.0","ISD","US-S00473","True","True"
"32.0.0.0","55.25.160.0","ISD","US-S00021","True","True"
"32.0.0.0","55.14.176.0","ISD","US-S00490","True","True"
"32.0.0.0","55.22.48.0","ISD","US-S00105","True","True"
"32.0.0.0","55.33.144.0","ISD","US-S00419","True","True"
"32.0.0.0","55.11.72.0","ISD","US-S00069","True","True"
"32.0.0.0","55.36.184.0","ISD","US-S00124","True","True"
"32.0.0.0","55.0.144.0","ISD","US-S00086","True","True"
"32.0.0.0","55.13.168.0","ISD","US-S00111","True","True"
"32.0.0.0","55.121.144.0","ISD","US-S00435","True","True"
"32.0.0.0","55.18.224.0","ISD","US-S00127","True","True"
"32.0.0.0","55.17.136.0","ISD","US-S00107","True","True"
"32.0.0.0","55.108.96.0","ISD","CA-Toronto-HO","True","True"
"32.0.0.0","55.3.16.0","ISD","US-S00022","True","True"
"32.0.0.0","55.125.96.0","ISD","US-S00062","True","True"
"32.0.0.0","55.2.160.0","ISD","US-S00084","True","True"
"32.0.0.0","55.108.0.0","ISD","CA-Toronto-HO","True","True"
"32.0.0.0","55.107.184.0","ISD","CA-Toronto-HO","True","True"
"32.0.0.0","55.103.208.0","ISD","CA-Toronto-HO","True","True"
"32.0.0.0","55.96.184.0","ISD","CA-Toronto-HO","True","True"
"32.0.0.0","55.107.240.0","ISD","CA-Toronto-HO","True","True"
"32.0.0.0","55.16.112.0","ISD","US-S00134","True","True"
"32.0.0.0","55.103.232.0","ISD","CA-Toronto-HO","True","True"
"32.0.0.0","55.107.208.0","ISD","CA-Toronto-HO","True","True"
"32.0.0.0","55.107.192.0","ISD","CA-Toronto-HO","True","True"
"32.0.0.0","55.108.160.0","ISD","CA-Toronto-HO","True","True"
"32.0.0.0","55.106.32.0","ISD","CA-Toronto-HO","True","True"
"32.0.0.0","55.107.48.0","ISD","CA-Toronto-HO","True","True"
"32.0.0.0","55.102.8.0","ISD","CA-Toronto-HO","True","True"
"32.0.0.0","55.102.64.0","ISD","CA-Toronto-HO","True","True"
"32.0.0.0","55.96.80.0","ISD","CA-Toronto-HO","True","True"
"32.0.0.0","55.107.24.0","ISD","CA-Toronto-HO","True","True"
"32.0.0.0","55.102.0.0","ISD","CA-Toronto-HO","True","True"
"32.0.0.0","55.24.192.0","ISD","US-S00388","True","True"
"32.0.0.0","55.101.232.0","ISD","CA-Toronto-HO","True","True"
"32.0.0.0","55.7.80.0","ISD","US-S00155","True","True"
"32.0.0.0","55.92.24.0","ISD","US-S00013","True","True"
"32.0.0.0","55.90.224.0","ISD","US-S00483","True","True"
"32.0.0.0","55.27.72.0","ISD","US-S00476","True","True"
"32.0.0.0","55.141.24.0","ISD","US-S00249","True","True"
"32.0.0.0","55.23.48.0","ISD","US-S00034","True","True"
"32.0.0.0","55.17.224.0","ISD","US-S00491","True","True"
"32.0.0.0","55.18.24.0","ISD","US-S00083","True","True"
"32.0.0.0","55.28.184.0","ISD","US-S00480","True","True"
"32.0.0.0","55.26.136.0","ISD","US-S00030","True","True"
"32.0.0.0","55.22.56.0","ISD","US-S00115","True","True"
"32.0.0.0","55.70.40.0","ISD","US-S00017","True","True"
"32.0.0.0","55.137.240.0","ISD","US-S00450","True","True"
"32.0.0.0","55.84.96.0","ISD","US-S00001","True","True"
"32.0.0.0","55.11.136.0","ISD","US-S00101","True","True"
"32.0.0.0","55.51.216.0","ISD","US-S00243","True","True"
"32.0.0.0","55.89.200.0","ISD","US-S00259","True","True"
"32.0.0.0","55.120.232.0","ISD","US-S00407","True","True"
"32.0.0.0","55.35.176.0","ISD","US-S00427","True","True"
"32.0.0.0","55.49.168.0","ISD","US-S00470","True","True"
"32.0.0.0","55.32.192.0","ISD","US-S00414","True","True"
"32.0.0.0","55.37.240.0","ISD","US-S00131","True","True"
"32.0.0.0","55.72.72.0","ISD","US-S00051","True","True"
"32.0.0.0","55.33.0.0","ISD","US-S00457","True","True"
"32.0.0.0","55.114.192.0","ISD","US-S00405","True","True"
"32.0.0.0","55.44.144.0","ISD","US-S00140","True","True"
"32.0.0.0","55.89.0.0","ISD","US-S00467","True","True"
"32.0.0.0","55.37.152.0","ISD","US-S00171","True","True"
"32.0.0.0","55.16.136.0","ISD","US-S00151","True","True"
"32.0.0.0","55.89.32.0","ISD","US-S00526","True","True"
"32.0.0.0","55.18.120.0","ISD","US-S00719","True","True"
"32.0.0.0","55.130.24.0","ISD","US-S00566","True","True"
"32.0.0.0","55.81.200.0","ISD","US-S00735","True","True"
"32.0.0.0","55.80.128.0","ISD","US-S00382","True","True"
"32.0.0.0","55.113.80.0","ISD","US-S00674","True","True"
"32.0.0.0","55.33.224.0","ISD","US-S00558","True","True"
"32.0.0.0","55.80.200.0","ISD","US-S00758","True","True"
"32.0.0.0","55.124.128.0","ISD","US-S00697","True","True"
"32.0.0.0","55.82.136.0","ISD","US-S00597","True","True"
"32.0.0.0","55.94.176.0","ISD","US-S00625","True","True"
"32.0.0.0","55.119.80.0","ISD","US-S00372","True","True"
"32.0.0.0","55.16.56.0","ISD","US-S00108","True","True"
"32.0.0.0","55.13.144.0","ISD","US-S00043","True","True"
"32.0.0.0","55.45.248.0","ISD","US-S00429","True","True"
"32.0.0.0","55.76.16.0","ISD","US-S00218","True","True"
"32.0.0.0","55.1.32.0","ISD","US-S00032","True","True"
"32.0.0.0","55.18.200.0","ISD","US-S00089","True","True"
"32.0.0.0","55.36.176.0","ISD","US-S00042","True","True"
"32.0.0.0","55.56.24.0","ISD","US-S00465","True","True"
"32.0.0.0","55.28.96.0","ISD","US-S00409","True","True"
"32.0.0.0","55.20.128.0","ISD","US-S00477","True","True"
"32.0.0.0","55.142.208.0","ISD","US-S00248","True","True"
"32.0.0.0","55.85.184.0","ISD","US-S02126","True","True"
"32.0.0.0","55.8.64.0","ISD","US-S00503","True","True"
"32.0.0.0","55.22.104.0","ISD","US-S00197","True","True"
"32.0.0.0","55.58.24.0","ISD","US-S00663","True","True"
"32.0.0.0","55.92.72.0","ISD","US-S00497","True","True"
"32.0.0.0","55.121.8.0","ISD","US-S00020","True","True"
"32.0.0.0","55.86.40.0","ISD","US-S00502","True","True"
"32.0.0.0","55.4.144.0","ISD","US-S00444","True","True"
"32.0.0.0","55.27.40.0","ISD","US-S00413","True","True"
"32.0.0.0","55.14.184.0","ISD","US-S00009","True","True"
"32.0.0.0","55.113.192.0","ISD","US-S00014","True","True"
"32.0.0.0","55.76.104.0","ISD","US-S00075","True","True"
"32.0.0.0","55.26.168.0","ISD","US-S00181","True","True"
"32.0.0.0","55.86.216.0","ISD","US-S00090","True","True"
"32.0.0.0","55.20.0.0","ISD","US-S00145","True","True"
"32.0.0.0","55.119.88.0","ISD","US-S00150","True","True"
"32.0.0.0","55.134.192.0","ISD","US-S00103","True","True"
"32.0.0.0","55.37.80.0","ISD","US-S00214","True","True"
"32.0.0.0","55.16.120.0","ISD","US-S00137","True","True"
"32.0.0.0","55.116.192.0","ISD","US-S00178","True","True"
"32.0.0.0","55.44.136.0","ISD","US-S00055","True","True"
"32.0.0.0","55.81.32.0","ISD","US-S00144","True","True"
"32.0.0.0","55.44.128.0","ISD","US-S00209","True","True"
"32.0.0.0","55.13.136.0","ISD","US-S00026","True","True"
"32.0.0.0","55.31.16.0","ISD","US-S00182","True","True"
"32.0.0.0","55.22.152.0","ISD","US-S00258","True","True"
"32.0.0.0","55.72.88.0","ISD","US-S00236","True","True"
"32.0.0.0","55.86.184.0","ISD","US-S00138","True","True"
"32.0.0.0","55.114.168.0","ISD","US-S00211","True","True"
"32.0.0.0","55.36.160.0","ISD","US-S00039","True","True"
"32.0.0.0","55.22.8.0","ISD","US-S00059","True","True"
"32.0.0.0","55.141.32.0","ISD","US-S00495","True","True"
"32.0.0.0","55.37.208.0","ISD","US-S00023","True","True"
"32.0.0.0","55.20.96.0","ISD","US-S00402","True","True"
"32.0.0.0","55.32.224.0","ISD","US-S00443","True","True"
"32.0.0.0","55.107.144.0","ISD","CA-Toronto-HO","True","True"
"32.0.0.0","55.32.216.0","ISD","US-S00438","True","True"
"32.0.0.0","55.84.88.0","ISD","US-S00148","True","True"
"32.0.0.0","55.76.136.0","ISD","US-S00448","True","True"
"32.0.0.0","55.39.72.0","ISD","US-S00085","True","True"
"32.0.0.0","55.22.240.0","ISD","US-S00505","True","True"
"32.0.0.0","55.123.232.0","ISD","US-S00004","True","True"
"32.0.0.0","55.114.152.0","ISD","US-S00048","True","True"
"32.0.0.0","55.16.24.0","ISD","US-S00041","True","True"
"32.0.0.0","55.88.240.0","ISD","US-S00434","True","True"
"32.0.0.0","55.17.168.0","ISD","US-S00474","True","True"
"32.0.0.0","55.131.112.0","ISD","US-S00035","True","True"
"32.0.0.0","55.145.216.0","ISD","US-S00440","True","True"
"32.0.0.0","55.131.160.0","ISD","US-S00433","True","True"
"32.0.0.0","55.24.240.0","ISD","US-S00493","True","True"
"32.0.0.0","55.56.32.0","ISD","US-S00482","True","True"
"32.0.0.0","55.145.168.0","ISD","US-S00106","True","True"
"32.0.0.0","55.117.248.0","ISD","US-S00410","True","True"
"32.0.0.0","55.80.64.0","ISD","US-S00479","True","True"
"32.0.0.0","55.3.8.0","ISD","US-S00411","True","True"
"32.0.0.0","55.22.216.0","ISD","US-S00424","True","True"
"32.0.0.0","55.121.88.0","ISD","US-S00122","True","True"
"32.0.0.0","55.39.0.0","ISD","US-S00142","True","True"
"32.0.0.0","55.16.80.0","ISD","US-S00121","True","True"
"32.0.0.0","55.44.232.0","ISD","US-S00452","True","True"
"32.0.0.0","55.93.48.0","ISD","US-S00494","True","True"
"32.0.0.0","55.108.16.0","ISD","CA-Toronto-HO","True","True"
"32.0.0.0","55.115.40.0","ISD","US-S00528","True","True"
"32.0.0.0","55.56.8.0","ISD","US-S00385","True","True"
"32.0.0.0","55.121.48.0","ISD","US-S00125","True","True"
"32.0.0.0","55.10.224.0","ISD","US-S00080","True","True"
"32.0.0.0","55.34.88.0","ISD","US-S00045","True","True"
"32.0.0.0","55.75.104.0","ISD","US-S00050","True","True"
"32.0.0.0","55.115.216.0","ISD","US-S00146","True","True"
"32.0.0.0","55.131.128.0","ISD","US-S00056","True","True"
"32.0.0.0","55.134.200.0","ISD","US-S00130","True","True"
"32.0.0.0","55.120.208.0","ISD","US-S00027","True","True"
"32.0.0.0","55.21.136.0","ISD","US-S00095","True","True"
"32.0.0.0","55.28.104.0","ISD","US-S00415","True","True"
"32.0.0.0","55.24.56.0","ISD","US-S00093","True","True"
"32.0.0.0","55.22.0.0","ISD","US-S00037","True","True"
"32.0.0.0","55.57.88.0","ISD","US-S00033","True","True"
"32.0.0.0","55.27.176.0","ISD","US-S00548","True","True"
"32.0.0.0","55.91.24.0","ISD","US-S00618","True","True"
"32.0.0.0","55.28.240.0","ISD","US-S00617","True","True"
"32.0.0.0","55.37.248.0","ISD","US-S00348","True","True"
"32.0.0.0","55.88.232.0","ISD","US-S00198","True","True"
"32.0.0.0","55.32.200.0","ISD","US-S00437","True","True"
"32.0.0.0","55.1.152.0","ISD","US-S00489","True","True"
"32.0.0.0","55.24.208.0","ISD","US-S00401","True","True"
"32.0.0.0","55.20.104.0","ISD","US-S00418","True","True"
"32.0.0.0","55.28.176.0","ISD","US-S00463","True","True"
"32.0.0.0","55.16.0.0","ISD","US-S00012","True","True"
"32.0.0.0","55.78.96.0","ISD","US-S00472","True","True"
"32.0.0.0","55.28.112.0","ISD","US-S00425","True","True"
"32.0.0.0","55.2.88.0","ISD","US-S00007","True","True"
"32.0.0.0","55.96.216.0","ISD","CA-Toronto-HO","True","True"
"32.0.0.0","55.107.200.0","ISD","CA-Sams-HO","True","True"
"32.0.0.0","55.101.96.0","ISD","CA-Toronto-HO","True","True"
"32.0.0.0","55.102.40.0","ISD","CA-Toronto-HO","True","True"
"32.0.0.0","55.107.216.0","ISD","CA-Toronto-HO","True","True"
"32.0.0.0","55.96.96.0","ISD","CA-Toronto-HO","True","True"
"32.0.0.0","55.107.224.0","ISD","CA-Toronto-HO","True","True"
"32.0.0.0","55.0.0.0","ISD","ISD","False","True"
"32.0.0.0","55.107.40.0","ISD","CA-Toronto-HO","True","True"
"32.0.0.0","55.107.152.0","ISD","CA-Toronto-HO","True","True"
"32.0.0.0","55.98.240.0","ISD","CA-Toronto-HO","True","True"
"32.0.0.0","55.106.80.0","ISD","CA-Sams-HO","True","True"
"32.0.0.0","55.96.64.0","ISD","CA-Toronto-HO","True","True"
"32.0.0.0","55.102.112.0","ISD","CA-Toronto-HO","True","True"
"32.0.0.0","55.96.88.0","ISD","CA-Toronto-HO","True","True"
"32.0.0.0","55.101.88.0","ISD","CA-Toronto-HO","True","True"
"32.0.0.0","55.107.72.0","ISD","CA-Toronto-HO","True","True"
"32.0.0.0","55.81.224.0","ISD","US-S00606","True","True"
"32.0.0.0","55.108.56.0","ISD","CA-Toronto-HO","True","True"
"32.0.0.0","55.100.40.0","ISD","CA-Toronto-HO","True","True"
"32.0.0.0","55.96.112.0","ISD","CA-Toronto-HO","True","True"
"32.0.0.0","55.108.32.0","ISD","CA-Toronto-HO","True","True"
"32.0.0.0","55.108.40.0","ISD","CA-Sams-HO","True","True"
"32.0.0.0","55.106.96.0","ISD","CA-Toronto-HO","True","True"
"32.0.0.0","55.99.88.0","ISD","CA-Toronto-HO","True","True"
"32.0.0.0","55.106.64.0","ISD","CA-Toronto-HO","True","True"
"32.0.0.0","55.106.0.0","ISD","CA-Sams-HO","True","True"
"32.0.0.0","55.102.104.0","ISD","CA-Sams-HO","True","True"
"32.0.0.0","55.123.88.0","ISD","US-S00723","True","True"
"32.0.0.0","55.93.248.0","ISD","US-S00404","True","True"
"32.0.0.0","55.117.136.0","ISD","US-S00010","True","True"
"32.0.0.0","39.64.0.0","ISD","ISD","False","True"
"32.0.0.0","55.107.128.0","ISD","CA-Toronto-HO","True","True"
"32.0.0.0","55.106.40.0","ISD","CA-Toronto-HO","True","True"
"32.0.0.0","55.101.200.0","ISD","CA-Toronto-HO","True","True"
"32.0.0.0","55.108.120.0","ISD","CA-Toronto-HO","True","True"
"32.0.0.0","55.107.248.0","ISD","CA-Toronto-HO","True","True"
"32.0.0.0","55.101.104.0","ISD","CA-Toronto-HO","True","True"
"32.0.0.0","55.107.56.0","ISD","CA-Toronto-HO","True","True"
"32.0.0.0","55.108.168.0","ISD","CA-Sams-HO","True","True"
"32.0.0.0","55.108.8.0","ISD","CA-Sams-HO","True","True"
"32.0.0.0","55.96.0.0","ISD","CA-Toronto-HO","True","True"
"32.0.0.0","55.102.96.0","ISD","CA-Toronto-HO","True","True"
"32.0.0.0","55.148.64.0","ISD","US-S00364","True","True"
"32.0.0.0","55.71.168.0","ISD","US-S00544","True","True"
"32.0.0.0","55.79.56.0","ISD","US-S00353","True","True"
"32.0.0.0","55.25.232.0","ISD","US-S00374","True","True"
"32.0.0.0","55.34.32.0","ISD","US-S00649","True","True"
"32.0.0.0","55.142.64.0","ISD","US-S00612","True","True"
"32.0.0.0","55.30.144.0","ISD","US-S00607","True","True"
"32.0.0.0","55.18.64.0","ISD","US-S00552","True","True"
"32.0.0.0","55.126.128.0","ISD","US-S00725","True","True"
"32.0.0.0","55.145.232.0","ISD","US-S00729","True","True"
"32.0.0.0","55.24.248.0","ISD","US-S00507","True","True"
"32.0.0.0","55.33.72.0","ISD","US-S00593","True","True"
"32.0.0.0","55.24.40.0","ISD","US-S00604","True","True"
"32.0.0.0","55.102.56.0","ISD","CA-Toronto-HO","True","True"
"32.0.0.0","55.19.184.0","ISD","US-S00486","True","True"
"32.0.0.0","55.103.192.0","ISD","CA-Toronto-HO","True","True"
"32.0.0.0","55.101.112.0","ISD","CA-Toronto-HO","True","True"
"32.0.0.0","55.122.64.0","ISD","US-S00462","True","True"
"32.0.0.0","55.2.224.0","ISD","US-S00468","True","True"
"32.0.0.0","55.35.184.0","ISD","US-S00459","True","True"
"32.0.0.0","55.82.32.0","ISD","US-S00421","True","True"
"32.0.0.0","55.2.208.0","ISD","US-S00498","True","True"
"32.0.0.0","55.121.168.0","ISD","US-S00458","True","True"
"32.0.0.0","55.32.232.0","ISD","US-S00446","True","True"
"32.0.0.0","55.57.72.0","ISD","US-S00485","True","True"
"32.0.0.0","55.42.184.0","ISD","US-S00423","True","True"
"32.0.0.0","55.28.168.0","ISD","US-S00460","True","True"
"32.0.0.0","55.117.40.0","ISD","US-S00430","True","True"
"32.0.0.0","55.94.248.0","ISD","US-S00492","True","True"
"32.0.0.0","55.18.208.0","ISD","US-S00445","True","True"
"32.0.0.0","55.19.80.0","ISD","US-S00461","True","True"
"32.0.0.0","55.86.144.0","ISD","US-S00504","True","True"
"32.0.0.0","55.147.104.0","ISD","US-S00174","True","True"
"32.0.0.0","55.103.216.0","ISD","CA-Toronto-HO","True","True"
"32.0.0.0","55.103.144.0","ISD","CA-Toronto-HO","True","True"
"32.0.0.0","55.101.176.0","ISD","CA-Sams-HO","True","True"
"32.0.0.0","55.102.16.0","ISD","CA-Toronto-HO","True","True"
"32.0.0.0","55.102.32.0","ISD","CA-Toronto-HO","True","True"
"32.0.0.0","55.108.128.0","ISD","CA-Toronto-HO","True","True"
"32.0.0.0","55.107.168.0","ISD","CA-Toronto-HO","True","True"
"32.0.0.0","55.108.48.0","ISD","CA-Toronto-HO","True","True"
"32.0.0.0","55.96.24.0","ISD","CA-Toronto-HO","True","True"
"32.0.0.0","55.103.184.0","ISD","CA-Toronto-HO","True","True"
"32.0.0.0","55.19.56.0","ISD","US-S00166","True","True"
"32.0.0.0","55.24.120.0","ISD","US-S00225","True","True"
"32.0.0.0","55.22.120.0","ISD","US-S00199","True","True"
"32.0.0.0","55.22.40.0","ISD","US-S00711","True","True"
"32.0.0.0","55.77.80.0","ISD","US-S00643","True","True"
"32.0.0.0","55.137.40.0","ISD","US-S00689","True","True"
"32.0.0.0","55.117.16.0","ISD","US-S00375","True","True"
"32.0.0.0","55.91.248.0","ISD","US-S00529","True","True"
"32.0.0.0","55.34.224.0","ISD","US-S00629","True","True"
"32.0.0.0","55.18.96.0","ISD","US-S00677","True","True"
"32.0.0.0","55.44.184.0","ISD","US-S00380","True","True"
"32.0.0.0","55.123.0.0","ISD","US-S00589","True","True"
"32.0.0.0","55.132.184.0","ISD","US-S00522","True","True"
"32.0.0.0","55.37.192.0","ISD","US-S00754","True","True"
"32.0.0.0","55.18.80.0","ISD","US-S00657","True","True"
"32.0.0.0","55.88.88.0","ISD","US-S00615","True","True"
"32.0.0.0","55.9.136.0","ISD","US-S00602","True","True"
"32.0.0.0","55.38.72.0","ISD","US-S00609","True","True"
"32.0.0.0","55.20.40.0","ISD","US-S00512","True","True"
"32.0.0.0","55.72.200.0","ISD","US-S00611","True","True"
"32.0.0.0","55.134.128.0","ISD","US-S00605","True","True"
"32.0.0.0","55.39.64.0","ISD","US-S00369","True","True"
"32.0.0.0","55.4.0.0","ISD","US-S00573","True","True"
"32.0.0.0","55.35.216.0","ISD","US-S00397","True","True"
"32.0.0.0","55.8.48.0","ISD","US-S00523","True","True"
"32.0.0.0","55.91.184.0","ISD","US-S00574","True","True"
"32.0.0.0","55.79.64.0","ISD","US-S00561","True","True"
"32.0.0.0","55.17.160.0","ISD","US-S00568","True","True"
"32.0.0.0","55.57.112.0","ISD","US-S00587","True","True"
"32.0.0.0","55.34.24.0","ISD","US-S00590","True","True"
"32.0.0.0","55.18.88.0","ISD","US-S00665","True","True"
"32.0.0.0","55.135.0.0","ISD","US-S00399","True","True"
"32.0.0.0","55.33.56.0","ISD","US-S00547","True","True"
"32.0.0.0","55.3.40.0","ISD","US-S00373","True","True"
"32.0.0.0","55.29.64.0","ISD","US-S00763","True","True"
"32.0.0.0","55.27.96.0","ISD","US-S00737","True","True"
"32.0.0.0","55.35.0.0","ISD","US-S00632","True","True"
"32.0.0.0","55.29.32.0","ISD","US-S00740","True","True"
"32.0.0.0","55.34.168.0","ISD","US-S00626","True","True"
"32.0.0.0","55.18.144.0","ISD","US-S00771","True","True"
"32.0.0.0","55.23.96.0","ISD","US-S00716","True","True"
"32.0.0.0","55.30.216.0","ISD","US-S00650","True","True"
"32.0.0.0","55.37.32.0","ISD","US-S00745","True","True"
"32.0.0.0","55.26.24.0","ISD","US-S00693","True","True"
"32.0.0.0","55.25.24.0","ISD","US-S00591","True","True"
"32.0.0.0","55.33.24.0","ISD","US-S00516","True","True"
"32.0.0.0","55.83.240.0","ISD","US-S00577","True","True"
"32.0.0.0","55.32.80.0","ISD","US-S00527","True","True"
"32.0.0.0","55.33.152.0","ISD","US-S00555","True","True"
"32.0.0.0","55.147.128.0","ISD","US-S00394","True","True"
"32.0.0.0","55.126.88.0","ISD","US-S00539","True","True"
"32.0.0.0","55.26.0.0","ISD","US-S00688","True","True"
"32.0.0.0","55.122.80.0","ISD","US-S00676","True","True"
"32.0.0.0","55.24.216.0","ISD","US-S00772","True","True"
"32.0.0.0","55.8.136.0","ISD","US-S00579","True","True"
"32.0.0.0","55.33.248.0","ISD","US-S00616","True","True"
"32.0.0.0","55.88.112.0","ISD","US-S00518","True","True"
"32.0.0.0","55.90.216.0","ISD","US-S00535","True","True"
"32.0.0.0","55.23.80.0","ISD","US-S00701","True","True"
"32.0.0.0","55.82.24.0","ISD","US-S00739","True","True"
"32.0.0.0","55.145.240.0","ISD","US-S00752","True","True"
"32.0.0.0","55.78.112.0","ISD","US-S00708","True","True"
"32.0.0.0","55.16.232.0","ISD","US-S00389","True","True"
"32.0.0.0","55.25.16.0","ISD","US-S00569","True","True"
"32.0.0.0","55.21.208.0","ISD","US-S00551","True","True"
"32.0.0.0","55.123.32.0","ISD","US-S00272","True","True"
"32.0.0.0","55.14.240.0","ISD","US-S00313","True","True"
"32.0.0.0","55.32.40.0","ISD","US-S00322","True","True"
"32.0.0.0","55.4.112.0","ISD","US-S00363","True","True"
"32.0.0.0","55.115.208.0","ISD","US-S00294","True","True"
"32.0.0.0","55.120.240.0","ISD","US-S00273","True","True"
"32.0.0.0","55.1.200.0","ISD","US-S00335","True","True"
"32.0.0.0","55.120.224.0","ISD","US-S00267","True","True"
"32.0.0.0","55.3.192.0","ISD","US-S00323","True","True"
"32.0.0.0","55.25.56.0","ISD","US-S00311","True","True"
"32.0.0.0","55.113.56.0","ISD","US-S00359","True","True"
"32.0.0.0","55.93.160.0","ISD","US-S00315","True","True"
